record_date,transportation,electricity,food,total_emission,day_of_week,month,day_of_month,is_weekend,emission_lag_1,emission_lag_7,emission_lag_14,emission_rolling_7,emission_rolling_30,time_idx,dataset
2025-05-05,3444.68,5128.25,6043.47,14616.4,0,5,5,0,14648.98,14616.2,14620.11,14609.301428571429,14604.488333333335,1555,TRAIN
2025-05-06,3490.48,5092.61,6078.32,14661.41,1,5,6,0,14616.4,14639.83,14596.14,14609.33,14605.881666666666,1556,TRAIN
2025-05-07,3490.74,5075.84,6010.72,14577.3,2,5,7,0,14661.41,14559.01,14580.37,14612.412857142857,14608.681,1557,TRAIN
2025-05-08,3495.66,5128.2,6026.71,14650.57,3,5,8,0,14577.3,14632.21,14599.66,14615.025714285714,14609.469666666668,1558,TRAIN
2025-05-09,3461.52,5057.62,6018.01,14537.15,4,5,9,0,14650.57,14551.66,14688.8,14617.648571428572,14608.277666666667,1559,TRAIN
2025-05-10,3490.46,5074.4,5982.8,14547.66,5,5,10,1,14537.15,14617.22,14592.84,14615.575714285715,14606.586333333333,1560,TRAIN
2025-05-11,3532.86,5119.85,5961.1,14613.81,6,5,11,1,14547.66,14648.98,14620.0,14605.638571428572,14605.717333333334,1561,TRAIN
2025-05-12,3455.54,5100.03,5956.65,14512.22,0,5,12,0,14613.81,14616.4,14616.2,14600.614285714286,14607.01,1562,TRAIN
2025-05-13,3436.12,5107.42,6024.07,14567.61,1,5,13,0,14512.22,14661.41,14639.83,14585.731428571427,14604.935666666666,1563,TRAIN
2025-05-14,3456.53,5068.31,6044.39,14569.23,2,5,14,0,14567.61,14577.3,14559.01,14572.33142857143,14604.402666666665,1564,TRAIN
2025-05-15,3476.5,5105.78,6043.23,14625.51,3,5,15,0,14569.23,14650.57,14632.21,14571.17857142857,14605.700333333334,1565,TRAIN
2025-05-16,3483.44,5091.02,6087.62,14662.08,4,5,16,0,14625.51,14537.15,14551.66,14567.598571428569,14606.372666666666,1566,TRAIN
2025-05-17,3486.21,5115.28,5990.18,14591.67,5,5,17,1,14662.08,14547.66,14617.22,14585.445714285714,14608.414666666667,1567,TRAIN
2025-05-18,3478.52,5118.02,6054.97,14651.51,6,5,18,1,14591.67,14613.81,14648.98,14591.732857142855,14607.402,1568,TRAIN
2025-05-19,3531.86,5117.13,6106.07,14755.06,0,5,19,0,14651.51,14512.22,14616.4,14597.118571428571,14605.982666666667,1569,TRAIN
2025-05-20,3464.66,5093.14,6001.27,14559.07,1,5,20,0,14755.06,14567.61,14661.41,14631.81,14610.445333333333,1570,TRAIN
2025-05-21,3489.21,5120.58,6015.25,14625.04,2,5,21,0,14559.07,14569.23,14577.3,14630.589999999998,14608.709666666666,1571,TRAIN
2025-05-22,3492.36,5115.42,6043.69,14651.47,3,5,22,0,14625.04,14625.51,14650.57,14638.562857142857,14608.874000000002,1572,TRAIN
2025-05-23,3485.11,5079.1,6011.38,14575.59,4,5,23,0,14651.47,14662.08,14537.15,14642.27142857143,14610.718333333332,1573,TRAIN
2025-05-24,3472.98,5099.17,6054.47,14626.62,5,5,24,1,14575.59,14591.67,14547.66,14629.915714285715,14610.559000000001,1574,TRAIN
2025-05-25,3454.64,5122.17,6021.76,14598.57,6,5,25,1,14626.62,14651.51,14613.81,14634.908571428572,14611.457666666665,1575,TRAIN
2025-05-26,3476.61,5119.34,6064.57,14660.52,0,5,26,0,14598.57,14755.06,14512.22,14627.345714285713,14608.45,1576,TRAIN
2025-05-27,3507.94,5070.42,6084.58,14662.94,1,5,27,0,14660.52,14559.07,14567.61,14613.84,14610.706,1577,TRAIN
2025-05-28,3476.23,5132.38,6101.43,14710.04,2,5,28,0,14662.94,14625.04,14569.23,14628.67857142857,14612.137333333334,1578,TRAIN
2025-05-29,3497.34,5128.42,6049.88,14675.64,3,5,29,0,14710.04,14651.47,14625.51,14640.82142857143,14615.265333333335,1579,TRAIN
2025-05-30,3468.65,5072.25,5984.91,14525.81,4,5,30,0,14675.64,14575.59,14662.08,14644.274285714286,14616.459,1580,TRAIN
2025-05-31,3496.14,5120.35,5962.84,14579.33,5,5,31,1,14525.81,14626.62,14591.67,14637.162857142857,14615.352333333334,1581,TRAIN
2025-06-01,3496.78,4448.16,5997.13,13942.07,6,6,1,1,14579.33,14598.57,14651.51,14630.407142857144,14613.589666666667,1582,TRAIN
2025-06-02,3474.87,4441.48,5984.64,13900.99,0,6,2,0,13942.07,14660.52,14755.06,14536.621428571429,14593.269999999999,1583,TRAIN
2025-06-03,3520.77,4398.07,6005.89,13924.73,1,6,3,0,13900.99,14662.94,14559.07,14428.117142857142,14569.395666666667,1584,TRAIN
2025-06-04,3458.49,4490.25,6075.44,14024.18,2,6,4,0,13924.73,14710.04,14625.04,14322.658571428572,14545.253999999999,1585,TRAIN
2025-06-05,3487.82,4451.19,6025.89,13964.9,3,6,5,0,14024.18,14675.64,14651.47,14224.67857142857,14525.513333333334,1586,TRAIN
2025-06-06,3467.72,4450.8,5987.33,13905.85,4,6,6,0,13964.9,14525.81,14575.59,14123.144285714285,14502.296333333332,1587,TRAIN
2025-06-07,3493.81,4422.29,6041.05,13957.15,5,6,7,1,13905.85,14579.33,14626.62,14034.578571428572,14479.914666666667,1588,TRAIN
2025-06-08,3464.26,4417.44,6020.06,13901.76,6,6,8,1,13957.15,13942.07,14598.57,13945.695714285714,14456.800666666666,1589,TRAIN
2025-06-09,3521.52,4451.67,6026.47,13999.66,0,6,9,0,13901.76,13900.99,14660.52,13939.937142857143,14435.621000000001,1590,TRAIN
2025-06-10,3469.59,4399.93,6097.71,13967.23,1,6,10,0,13999.66,13924.73,14662.94,13954.032857142856,14417.354333333333,1591,TRAIN
2025-06-11,3477.32,4437.19,6036.19,13950.7,2,6,11,0,13967.23,14024.18,14710.04,13960.104285714287,14395.801666666666,1592,TRAIN
2025-06-12,3484.05,4456.14,6030.98,13971.17,3,6,12,0,13950.7,13964.9,14675.64,13949.607142857143,14377.084333333334,1593,TRAIN
2025-06-13,3438.52,4404.26,6020.16,13862.94,4,6,13,0,13971.17,13905.85,14525.81,13950.502857142857,14357.203000000001,1594,TRAIN
2025-06-14,3488.03,4447.65,6003.69,13939.37,5,6,14,1,13862.94,13957.15,14579.33,13944.372857142856,14333.66,1595,TRAIN
2025-06-15,3473.64,4402.53,6047.25,13923.42,6,6,15,1,13939.37,13901.76,13942.07,13941.832857142857,14310.788666666665,1596,TRAIN
2025-06-16,3503.17,4453.98,6097.59,14054.74,0,6,16,0,13923.42,13999.66,13900.99,13944.927142857141,14286.166666666666,1597,TRAIN
2025-06-17,3476.39,4468.15,6065.75,14010.29,1,6,17,0,14054.74,13967.23,13924.73,13952.795714285716,14268.268999999998,1598,TRAIN
2025-06-18,3512.96,4395.65,6061.39,13970.0,2,6,18,0,14010.29,13950.7,14024.18,13958.947142857143,14246.895,1599,TRAIN
2025-06-19,3476.3,4388.83,6012.55,13877.68,3,6,19,0,13970.0,13971.17,13964.9,13961.704285714284,14220.726333333334,1600,TRAIN
2025-06-20,3483.47,4438.97,5993.29,13915.73,4,6,20,0,13877.68,13862.94,13905.85,13948.348571428573,14198.013333333334,1601,TRAIN
2025-06-21,3484.18,4424.77,6031.57,13940.52,5,6,21,1,13915.73,13939.37,13957.15,13955.89,14174.369666666666,1602,TRAIN
2025-06-22,3451.09,4432.84,5984.63,13868.56,6,6,22,1,13940.52,13923.42,13901.76,13956.054285714286,14150.671333333334,1603,TRAIN
2025-06-23,3458.3,4437.81,6046.74,13942.85,0,6,23,0,13868.56,14054.74,13999.66,13948.217142857144,14127.103666666666,1604,TRAIN
2025-06-24,3453.08,4418.35,6034.34,13905.77,1,6,24,0,13942.85,14010.29,13967.23,13932.232857142857,14104.311333333333,1605,TRAIN
2025-06-25,3476.84,4390.67,6028.73,13896.24,2,6,25,0,13905.77,13970.0,13950.7,13917.301428571427,14081.217999999999,1606,TRAIN
2025-06-26,3444.8,4445.91,6024.86,13915.57,3,6,26,0,13896.24,13877.68,13971.17,13906.764285714284,14055.742,1607,TRAIN
2025-06-27,3482.22,4428.16,6040.21,13950.59,4,6,27,0,13915.57,13915.73,13862.94,13912.177142857143,14030.829666666667,1608,TRAIN
2025-06-28,3491.31,4451.47,6092.27,14035.05,5,6,28,1,13950.59,13940.52,13939.37,13917.157142857144,14005.514666666666,1609,TRAIN
2025-06-29,3440.54,4421.98,6084.32,13946.84,6,6,29,1,14035.05,13868.56,13923.42,13930.66142857143,13984.161666666669,1610,TRAIN
2025-06-30,3453.27,4474.6,5977.38,13905.25,0,6,30,0,13946.84,13942.85,14054.74,13941.844285714285,13964.862666666664,1611,TRAIN
2025-07-01,3489.63,4411.34,6049.55,13950.52,1,7,1,0,13905.25,13905.77,14010.29,13936.472857142857,13942.393333333333,1612,TRAIN
2025-07-02,3477.8,4436.51,6018.95,13933.26,2,7,2,0,13950.52,13896.24,13970.0,13942.865714285716,13942.675,1613,TRAIN
2025-07-03,3503.21,4446.88,6063.61,14013.7,3,7,3,0,13933.26,13915.57,13877.68,13948.154285714287,13943.750666666667,1614,TRAIN
2025-07-04,3471.74,4436.21,6001.22,13909.17,4,7,4,0,14013.7,13950.59,13915.73,13962.172857142856,13946.716333333334,1615,TRAIN
2025-07-05,3478.03,4424.91,5991.54,13894.48,5,7,5,1,13909.17,14035.05,13940.52,13956.255714285713,13942.882666666666,1616,TRAIN
2025-07-06,3503.25,4443.29,5968.18,13914.72,6,7,6,1,13894.48,13946.84,13868.56,13936.174285714285,13940.535333333333,1617,TRAIN
2025-07-07,3478.2,4382.58,6018.75,13879.53,0,7,7,0,13914.72,13905.25,13942.85,13931.585714285715,13940.831,1618,TRAIN
2025-07-08,3469.99,4418.6,6056.35,13944.94,1,7,8,0,13879.53,13950.52,13905.77,13927.91142857143,13938.243666666667,1619,TRAIN
2025-07-09,3475.64,4417.28,5984.49,13877.41,2,7,9,0,13944.94,13933.26,13896.24,13927.114285714284,13939.682999999999,1620,TRAIN
2025-07-10,3454.09,4432.18,5963.71,13849.98,3,7,10,0,13877.41,14013.7,13915.57,13919.135714285714,13935.608,1621,TRAIN
2025-07-11,3482.22,4466.17,6063.57,14011.96,4,7,11,0,13849.98,13909.17,13950.59,13895.747142857144,13931.699666666666,1622,TRAIN
2025-07-12,3486.66,4431.7,6036.26,13954.62,5,7,12,1,14011.96,13894.48,14035.05,13910.43142857143,13933.741666666667,1623,TRAIN
2025-07-13,3497.16,4411.95,5977.41,13886.52,6,7,13,1,13954.62,13914.72,13946.84,13919.022857142856,13933.19,1624,TRAIN
2025-07-14,3483.58,4417.7,6012.9,13914.18,0,7,14,0,13886.52,13879.53,13905.25,13914.994285714287,13933.976,1625,TRAIN
2025-07-15,3515.14,4427.57,6049.92,13992.63,1,7,15,0,13914.18,13944.94,13950.52,13919.944285714286,13933.136333333334,1626,TRAIN
2025-07-16,3471.37,4398.81,6027.03,13897.21,2,7,16,0,13992.63,13877.41,13933.26,13926.757142857143,13935.443333333335,1627,TRAIN
2025-07-17,3503.13,4432.12,6027.19,13962.44,3,7,17,0,13897.21,13849.98,14013.7,13929.585714285715,13930.192333333334,1628,TRAIN
2025-07-18,3506.36,4370.29,5999.26,13875.91,4,7,18,0,13962.44,14011.96,13909.17,13945.651428571427,13928.597333333333,1629,TRAIN
2025-07-19,3450.18,4491.8,6059.75,14001.73,5,7,19,1,13875.91,13954.62,13894.48,13926.215714285714,13925.461000000001,1630,TRAIN
2025-07-20,3481.3,4453.31,6078.46,14013.07,6,7,20,1,14001.73,13886.52,13914.72,13932.945714285715,13929.596,1631,TRAIN
2025-07-21,3471.65,4399.09,5945.54,13816.28,0,7,21,0,14013.07,13914.18,13879.53,13951.024285714286,13932.840666666667,1632,TRAIN
2025-07-22,3489.79,4432.06,6032.28,13954.13,1,7,22,0,13816.28,13992.63,13944.94,13937.03857142857,13928.699333333332,1633,TRAIN
2025-07-23,3528.59,4447.92,6101.16,14077.67,2,7,23,0,13954.13,13897.21,13877.41,13931.538571428571,13931.551666666666,1634,TRAIN
2025-07-24,3518.14,4449.58,6056.62,14024.34,3,7,24,0,14077.67,13962.44,13849.98,13957.31857142857,13936.045666666667,1635,TRAIN
2025-07-25,3505.02,4428.93,6021.42,13955.37,4,7,25,0,14024.34,13875.91,14011.96,13966.161428571428,13939.998,1636,TRAIN
2025-07-26,3472.03,4430.19,6074.32,13976.54,5,7,26,1,13955.37,14001.73,13954.62,13977.51285714286,13941.969000000001,1637,TRAIN
2025-07-27,3490.46,4453.29,6092.9,14036.65,6,7,27,1,13976.54,14013.07,13886.52,13973.914285714285,13944.001333333335,1638,TRAIN
2025-07-28,3479.72,4436.25,6009.35,13925.32,0,7,28,0,14036.65,13816.28,13914.18,13977.282857142858,13946.869999999999,1639,TRAIN
2025-07-29,3455.39,4459.21,6035.39,13949.99,1,7,29,0,13925.32,13954.13,13992.63,13992.86,13943.212333333333,1640,TRAIN
2025-07-30,3461.6,4389.0,6025.93,13876.53,2,7,30,0,13949.99,14077.67,13897.21,13992.268571428573,13943.317333333334,1641,TRAIN
2025-07-31,3503.12,4412.88,5984.94,13900.94,3,7,31,0,13876.53,14024.34,13962.44,13963.534285714286,13942.360000000002,1642,TRAIN
2025-08-01,3511.82,4449.7,6038.49,14000.01,4,8,1,0,13900.94,13955.37,13875.91,13945.905714285716,13940.707333333334,1643,TRAIN
2025-08-02,3481.11,4458.37,5987.0,13926.48,5,8,2,1,14000.01,13976.54,14001.73,13952.282857142856,13942.932333333332,1644,TRAIN
2025-08-03,3483.85,4444.58,6050.71,13979.14,6,8,3,1,13926.48,14036.65,14013.07,13945.131428571429,13940.025,1645,TRAIN
2025-08-04,3482.49,4437.02,6071.34,13990.85,0,8,4,0,13979.14,13925.32,13816.28,13936.915714285713,13942.357333333335,1646,TRAIN
2025-08-05,3469.58,4487.84,6053.02,14010.44,1,8,5,0,13990.85,13949.99,13954.13,13946.277142857143,13945.569666666668,1647,TRAIN
2025-08-06,3480.53,4430.86,6014.76,13926.15,2,8,6,0,14010.44,13876.53,14077.67,13954.912857142857,13948.760333333334,1648,TRAIN
2025-08-07,3514.23,4457.92,6017.06,13989.21,3,8,7,0,13926.15,13900.94,14024.34,13962.001428571428,13950.314333333336,1649,TRAIN
2025-08-08,3483.41,4398.34,5973.38,13855.13,4,8,8,0,13989.21,14000.01,13955.37,13974.611428571428,13951.79,1650,TRAIN
2025-08-09,3496.06,4411.44,6025.41,13932.91,5,8,9,1,13855.13,13926.48,13976.54,13953.914285714285,13951.047333333332,1651,TRAIN
2025-08-10,3499.26,4427.36,6052.18,13978.8,6,8,10,1,13932.91,13979.14,14036.65,13954.832857142857,13953.811666666666,1652,TRAIN
2025-08-11,3511.0,4424.17,6037.67,13972.84,0,8,11,0,13978.8,13990.85,13925.32,13954.784285714286,13952.706333333334,1653,TRAIN
2025-08-12,3493.81,4413.47,5981.18,13888.46,1,8,12,0,13972.84,14010.44,13949.99,13952.211428571429,13953.313666666665,1654,TRAIN
2025-08-13,3448.54,4426.39,6076.47,13951.4,2,8,13,0,13888.46,13926.15,13876.53,13934.785714285714,13953.378333333332,1655,TRAIN
2025-08-14,3480.83,4437.52,6092.82,14011.17,3,8,14,0,13951.4,13989.21,13900.94,13938.392857142857,13954.618999999999,1656,TRAIN
2025-08-15,3483.99,4420.23,6029.14,13933.36,4,8,15,0,14011.17,13855.13,14000.01,13941.529999999999,13955.237,1657,TRAIN
2025-08-16,3453.48,4425.71,6007.98,13887.17,5,8,16,1,13933.36,13932.91,13926.48,13952.705714285714,13956.442000000001,1658,TRAIN
2025-08-17,3476.38,4411.04,6027.33,13914.75,6,8,17,1,13887.17,13978.8,13979.14,13946.171428571428,13953.932999999999,1659,TRAIN
2025-08-18,3460.43,4483.45,6024.84,13968.72,0,8,18,0,13914.75,13972.84,13990.85,13937.021428571428,13955.227666666666,1660,TRAIN
2025-08-19,3529.59,4408.68,6021.66,13959.93,1,8,19,0,13968.72,13888.46,14010.44,13936.432857142858,13954.127333333334,1661,TRAIN
2025-08-20,3492.2,4465.22,5992.5,13949.92,2,8,20,0,13959.93,13951.4,13926.15,13946.642857142857,13952.356,1662,TRAIN
2025-08-21,3462.05,4406.86,6012.42,13881.33,3,8,21,0,13949.92,14011.17,13989.21,13946.43142857143,13956.810666666666,1663,TRAIN
2025-08-22,3504.17,4467.77,6000.47,13972.41,4,8,22,0,13881.33,13933.36,13855.13,13927.882857142857,13954.384,1664,TRAIN
2025-08-23,3489.93,4413.09,6051.74,13954.76,5,8,23,1,13972.41,13887.17,13932.91,13933.461428571429,13950.875333333332,1665,TRAIN
2025-08-24,3512.99,4424.37,6086.74,14024.1,6,8,24,1,13954.76,13914.75,13978.8,13943.117142857143,13948.556,1666,TRAIN
2025-08-25,3480.85,4436.04,6005.72,13922.61,0,8,25,0,14024.1,13968.72,13972.84,13958.738571428572,13950.847000000002,1667,TRAIN
2025-08-26,3497.71,4440.11,6013.09,13950.91,1,8,26,0,13922.61,13959.93,13888.46,13952.151428571427,13949.049333333332,1668,TRAIN
2025-08-27,3481.75,4411.53,5992.54,13885.82,2,8,27,0,13950.91,13949.92,13951.4,13950.862857142858,13946.191333333332,1669,TRAIN
2025-08-28,3500.18,4475.15,6004.0,13979.33,3,8,28,0,13885.82,13881.33,14011.17,13941.705714285714,13944.874666666667,1670,TRAIN
2025-08-29,3521.15,4410.3,6024.42,13955.87,4,8,29,0,13979.33,13972.41,13933.36,13955.705714285714,13945.852666666668,1671,TRAIN
2025-08-30,3455.53,4403.67,6008.99,13868.19,5,8,30,1,13955.87,13954.76,13887.17,13953.342857142858,13948.497333333333,1672,TRAIN
2025-08-31,3446.31,4438.37,6014.42,13899.1,6,8,31,1,13868.19,14024.1,13914.75,13940.975714285714,13947.405666666666,1673,TRAIN
2025-09-01,3463.75,4428.48,6007.42,13899.65,0,9,1,0,13899.1,13922.61,13968.72,13923.118571428571,13944.042,1674,TRAIN
2025-09-02,3472.78,4428.87,6037.88,13939.53,1,9,2,0,13899.65,13950.91,13959.93,13919.838571428572,13943.147666666666,1675,TRAIN
2025-09-03,3512.61,4435.51,5958.87,13906.99,2,9,3,0,13939.53,13885.82,13949.92,13918.212857142858,13941.82733333333,1676,TRAIN
2025-09-04,3477.69,4456.37,6069.85,14003.91,3,9,4,0,13906.99,13979.33,13881.33,13921.237142857144,13939.032000000001,1677,TRAIN
2025-09-05,3467.71,4430.78,6005.48,13903.97,4,9,5,0,14003.91,13955.87,13972.41,13924.748571428572,13938.814333333334,1678,TRAIN
2025-09-06,3483.53,4465.74,6030.9,13980.17,5,9,6,1,13903.97,13868.19,13954.76,13917.334285714285,13938.075,1679,TRAIN
2025-09-07,3489.16,4411.28,6000.21,13900.65,6,9,7,1,13980.17,13899.1,14024.1,13933.331428571428,13937.773666666668,1680,TRAIN
2025-09-08,3495.67,4452.03,5995.93,13943.63,0,9,8,0,13900.65,13899.65,13922.61,13933.552857142857,13939.291,1681,TRAIN
2025-09-09,3482.88,4423.79,6075.06,13981.73,1,9,9,0,13943.63,13939.53,13950.91,13939.835714285713,13939.648333333333,1682,TRAIN
2025-09-10,3474.32,4430.91,6018.95,13924.18,2,9,10,0,13981.73,13906.99,13885.82,13945.864285714284,13939.746000000001,1683,TRAIN
2025-09-11,3449.96,4396.51,6048.56,13895.03,3,9,11,0,13924.18,14003.91,13979.33,13948.320000000002,13938.124000000002,1684,TRAIN
2025-09-12,3458.76,4453.27,6060.9,13972.93,4,9,12,0,13895.03,13903.97,13955.87,13932.765714285715,13938.342999999999,1685,TRAIN
2025-09-13,3496.06,4457.02,6027.52,13980.6,5,9,13,1,13972.93,13980.17,13868.19,13942.617142857143,13939.060666666666,1686,TRAIN
2025-09-14,3515.05,4467.93,6018.18,14001.16,6,9,14,1,13980.6,13900.65,13899.1,13942.67857142857,13938.041666666666,1687,TRAIN
2025-09-15,3485.21,4442.48,6063.44,13991.13,0,9,15,0,14001.16,13943.63,13899.65,13957.037142857143,13940.301666666666,1688,TRAIN
2025-09-16,3487.28,4402.79,5998.89,13888.96,1,9,16,0,13991.13,13981.73,13939.53,13963.822857142859,13943.767,1689,TRAIN
2025-09-17,3503.43,4425.92,5986.5,13915.85,2,9,17,0,13888.96,13924.18,13906.99,13950.570000000002,13942.907333333334,1690,TRAIN
2025-09-18,3491.52,4415.16,6037.2,13943.88,3,9,18,0,13915.85,13895.03,14003.91,13949.380000000001,13941.144999999999,1691,TRAIN
2025-09-19,3489.56,4446.29,6067.39,14003.24,4,9,19,0,13943.88,13972.93,13903.97,13956.358571428571,13940.609999999999,1692,TRAIN
2025-09-20,3478.32,4424.67,6022.29,13925.28,5,9,20,1,14003.24,13980.6,13980.17,13960.68857142857,13942.387333333334,1693,TRAIN
2025-09-21,3474.35,4481.16,6020.65,13976.16,6,9,21,1,13925.28,14001.16,13900.65,13952.785714285714,13943.852333333334,1694,TRAIN
2025-09-22,3498.64,4453.47,5994.01,13946.12,0,9,22,0,13976.16,13991.13,13943.63,13949.214285714286,13943.977333333334,1695,TRAIN
2025-09-23,3521.33,4435.82,6032.71,13989.86,1,9,23,0,13946.12,13888.96,13981.73,13942.784285714284,13943.689333333334,1696,TRAIN
2025-09-24,3495.85,4445.15,6074.38,14015.38,2,9,24,0,13989.86,13915.85,13924.18,13957.198571428571,13942.548,1697,TRAIN
2025-09-25,3502.25,4446.15,6054.33,14002.73,3,9,25,0,14015.38,13943.88,13895.03,13971.417142857143,13945.640333333333,1698,TRAIN
2025-09-26,3472.24,4420.85,6054.82,13947.91,4,9,26,0,14002.73,14003.24,13972.93,13979.824285714287,13947.367666666667,1699,TRAIN
2025-09-27,3480.07,4458.43,5981.44,13919.94,5,9,27,1,13947.91,13925.28,13980.6,13971.92,13949.437333333333,1700,TRAIN
2025-09-28,3455.35,4456.22,6021.72,13933.29,6,9,28,1,13919.94,13976.16,14001.16,13971.157142857144,13947.457666666665,1701,TRAIN
2025-09-29,3473.56,4428.87,6028.76,13931.19,0,9,29,0,13933.29,13946.12,13991.13,13965.032857142856,13946.705,1702,TRAIN
2025-09-30,3480.15,4495.19,6033.86,14009.2,1,9,30,0,13931.19,13989.86,13888.96,13962.9,13948.805,1703,TRAIN
2025-10-01,3522.37,4475.71,6084.55,14082.63,2,10,1,0,14009.2,14015.38,13915.85,13965.662857142857,13952.475,1704,TRAIN
2025-10-02,3449.1,4471.22,5974.79,13895.11,3,10,2,0,14082.63,14002.73,13943.88,13975.27,13958.574333333332,1705,TRAIN
2025-10-03,3483.47,4427.62,6007.77,13918.86,4,10,3,0,13895.11,13947.91,14003.24,13959.895714285714,13957.093666666666,1706,TRAIN
2025-10-04,3448.95,4411.49,6054.76,13915.2,5,10,4,1,13918.86,13919.94,13925.28,13955.745714285715,13957.489333333333,1707,TRAIN
2025-10-05,3537.17,4464.79,6058.64,14060.6,6,10,5,1,13915.2,13933.29,13976.16,13955.06857142857,13954.532333333334,1708,TRAIN
2025-10-06,3463.95,4423.54,6045.33,13932.82,0,10,6,0,14060.6,13931.19,13946.12,13973.255714285715,13959.753333333332,1709,TRAIN
2025-10-07,3481.9,4434.99,6035.76,13952.65,1,10,7,0,13932.82,14009.2,13989.86,13973.488571428572,13958.175,1710,TRAIN
2025-10-08,3485.22,4449.38,6029.75,13964.35,2,10,8,0,13952.65,14082.63,14015.38,13965.410000000002,13959.908333333333,1711,TRAIN
2025-10-09,3460.92,4427.52,6113.71,14002.15,3,10,9,0,13964.35,13895.11,14002.73,13948.512857142856,13960.599,1712,TRAIN
2025-10-10,3470.45,4470.01,6016.79,13957.25,4,10,10,0,14002.15,13918.86,13947.91,13963.804285714286,13961.279666666665,1713,TRAIN
2025-10-11,3475.69,4458.33,6021.91,13955.93,5,10,11,1,13957.25,13915.2,13919.94,13969.288571428571,13962.382,1714,TRAIN
2025-10-12,3468.38,4452.99,6010.21,13931.58,6,10,12,1,13955.93,14060.6,13933.29,13975.107142857143,13964.412000000002,1715,TRAIN
2025-10-13,3469.64,4427.09,5998.58,13895.31,0,10,13,0,13931.58,13932.82,13931.19,13956.675714285713,13963.033666666666,1716,TRAIN
2025-10-14,3496.61,4434.25,6023.39,13954.25,1,10,14,0,13895.31,13952.65,14009.2,13951.317142857142,13960.190666666665,1717,TRAIN
2025-10-15,3489.71,4435.13,6040.07,13964.91,2,10,15,0,13954.25,13964.35,14082.63,13951.545714285714,13958.627,1718,TRAIN
2025-10-16,3515.83,4407.56,6024.27,13947.66,3,10,16,0,13964.91,14002.15,13895.11,13951.625714285716,13957.753,1719,TRAIN
2025-10-17,3488.63,4442.12,5995.15,13925.9,4,10,17,0,13947.66,13957.25,13918.86,13943.841428571428,13959.709666666666,1720,TRAIN
2025-10-18,3465.26,4448.71,6030.48,13944.45,5,10,18,1,13925.9,13955.93,13915.2,13939.362857142856,13960.044666666667,1721,TRAIN
2025-10-19,3465.3,4427.52,6059.96,13952.78,6,10,19,1,13944.45,13931.58,14060.6,13937.722857142857,13960.063666666667,1722,TRAIN
2025-10-20,3447.75,4435.05,6049.55,13932.35,0,10,20,0,13952.78,13895.31,13932.82,13940.751428571428,13958.381666666666,1723,TRAIN
2025-10-21,3461.28,4419.21,6081.33,13961.82,1,10,21,0,13932.35,13954.25,13952.65,13946.042857142858,13958.617333333334,1724,TRAIN
2025-10-22,3465.87,4427.44,6065.14,13958.45,2,10,22,0,13961.82,13964.91,13964.35,13947.124285714284,13958.139333333333,1725,TRAIN
2025-10-23,3465.78,4425.69,6079.7,13971.17,3,10,23,0,13958.45,13947.66,14002.15,13946.201428571429,13958.550333333334,1726,TRAIN
2025-10-24,3478.54,4401.39,6008.73,13888.66,4,10,24,0,13971.17,13925.9,13957.25,13949.56,13957.927333333331,1727,TRAIN
2025-10-25,3461.71,4437.64,6007.28,13906.63,5,10,25,1,13888.66,13944.45,13955.93,13944.240000000002,13953.703333333335,1728,TRAIN
2025-10-26,3520.42,4411.19,6031.26,13962.87,6,10,26,1,13906.63,13952.78,13931.58,13938.837142857143,13950.5,1729,TRAIN
2025-10-27,3453.27,4446.02,6102.74,14002.03,0,10,27,0,13962.87,13932.35,13895.31,13940.278571428573,13950.998666666668,1730,TRAIN
2025-10-28,3469.95,4437.94,6042.28,13950.17,1,10,28,0,14002.03,13961.82,13954.25,13950.232857142857,13953.734999999999,1731,TRAIN
2025-10-29,3431.5,4472.38,6018.71,13922.59,2,10,29,0,13950.17,13958.45,13964.91,13948.56857142857,13954.297666666667,1732,TRAIN
2025-10-30,3458.84,4412.74,5981.01,13852.59,3,10,30,0,13922.59,13971.17,13947.66,13943.445714285714,13954.010999999999,1733,TRAIN
2025-10-31,3456.96,4468.48,6048.09,13973.53,4,10,31,0,13852.59,13888.66,13925.9,13926.505714285713,13948.790666666668,1734,TRAIN
2025-11-01,3495.77,4420.18,6026.38,13942.33,5,11,1,1,13973.53,13906.63,13944.45,13938.630000000001,13945.154,1735,TRAIN
2025-11-02,3474.5,4441.8,5996.21,13912.51,6,11,2,1,13942.33,13962.87,13952.78,13943.73,13946.728000000001,1736,TRAIN
2025-11-03,3469.48,4414.39,6051.36,13935.23,0,11,3,0,13912.51,14002.03,13932.35,13936.535714285714,13946.516333333333,1737,TRAIN
2025-11-04,3473.59,4446.32,5960.23,13880.14,1,11,4,0,13935.23,13950.17,13961.82,13926.992857142857,13947.184,1738,TRAIN
2025-11-05,3489.21,4436.39,6037.84,13963.44,2,11,5,0,13880.14,13922.59,13958.45,13916.988571428572,13941.168666666666,1739,TRAIN
2025-11-06,3483.56,4436.59,6088.88,14009.03,3,11,6,0,13963.44,13852.59,13971.17,13922.824285714287,13942.189333333334,1740,TRAIN
2025-11-07,3488.44,4458.81,6045.08,13992.33,4,11,7,0,14009.03,13973.53,13888.66,13945.172857142858,13944.068666666668,1741,TRAIN
